created_at;full_text;tweet_url;media;relevan;link
23/09/2025 21:44;Program yang kurang tepat dan dipaksakan akhirnya memakan korban. Sudah berapa banyak korban dr MBG ini tapi pemerintah seakan tuli dan buta masih saja si teruskan . Menjalankan program 1 aja kok amburadul gak karuan . @prabowo @KemenkesRI @KemensosRI https://t.co/N1piEwm41Q;https://x.com/undefined/status/1970605277180522656;individual;relevan;https://x.com/undefined/status/1970605277180522656
23/09/2025 22:30;Dukung makan bergizi gratis di Papua #MakanBergiziGratis #MakanBergiziGratisBantuUMKM #MBGPapua https://t.co/5iI98eQJoq;https://x.com/undefined/status/1970616669908410776;media;relevan;https://x.com/undefined/status/1970616669908410776
23/09/2025 23:51;Ketika dapat MBG ayam geprek tapi belum digeprek akhirnya digeprek manual... @prabowo https://t.co/ajMDKM6CoE;https://x.com/undefined/status/1970637278214250613;individual;not relevan;https://x.com/undefined/status/1970637278214250613
23/09/2025 23:52;Dari dulu jg sdh ketebak MBG ini proyek korup dengan versi terbaru https://t.co/BMvp2XtPQl;https://x.com/undefined/status/1970637340042502637;individual;relevan;https://x.com/undefined/status/1970637340042502637
23/09/2025 23:01;Pak Presiden yang terhormat @prabowo tidak bisakah MBG diganti program lain saja seperti program Pendidikan gratis? Melihat disana-sini anak-anak masa depan bangsa banyak sekali yang keracunan. Please open your eyes and stop.. jangan ada lagi korban keracunan MBG.;https://x.com/undefined/status/1970624560539238676;individual;relevan;https://x.com/undefined/status/1970624560539238676
23/09/2025 23:09;nganter MBG https://t.co/BkMKoLaBNs;https://x.com/undefined/status/1970626558349156754;individual;not relevan;https://x.com/undefined/status/1970626558349156754
23/09/2025 22:56;Bhabinkamtibmas kalurahan potorono melaksanakan Sambang SMP 5 Banguntapan dan pantauan pendistribusian MBG serta sambang warga di wilayah kalurahan Potorono. https://t.co/lWkXjsOhxa;https://x.com/undefined/status/1970623447110910412;media;relevan;https://x.com/undefined/status/1970623447110910412
23/09/2025 22:34;Makin dzalim ajah eeh tapii kan sesuai SOP (Standar Obokobok Peraturan) VIRAL Menu MBG di Banyumas Cuma Kacang Rebus Roti Tawar dan Susu https://t.co/zgDuO7xcSm via @tribunnews https://t.co/GsnOZjK3kG;https://x.com/undefined/status/1970617674599473419;individual;relevan;https://x.com/undefined/status/1970617674599473419
23/09/2025 22:41;Setiap terjadi keracunan seakan-akan dianggap hal yang biasa. Apakah tdk ada tindakan nyata dari Pemerintah dengan menjerat penyedia makanan ke ranah hukum. Benar2 aneh bagi seorang awan seperti saya. 364 Siswa Keracunan MBG Bupati Tetapkan KLB https://t.co/vnkVSS0oUO;https://x.com/undefined/status/1970619456490803703;individual;relevan;https://x.com/undefined/status/1970619456490803703
23/09/2025 16:00;KEJADIAN HARI INI Selasa 23 September 2025 Lagi-lagi para siswa keracunan MBG kini puluhan siswa SDN 12 Benua Kayong Kecamatan Benua Kayong Kabupaten Ketapang Kalimantan Barat mengalami gejala keracunan usai menyantap makanan siang yang disediakan melalui program Makan https://t.co/5xDztbTlhX;https://x.com/undefined/status/1970518703709327480;individual;relevan;https://x.com/undefined/status/1970518703709327480
23/09/2025 23:09;Gw paling ga bs relate sm becandaan yg mainin makanan. Terlepas apa pandangan kamu dgn program #MBG tp makanannya itu sendiri jgn dimainin. Kalo ayam gepreknya blm digeprek maka gepreklah dgn wajar di tempat bersih tnp jd becandaan.;https://x.com/undefined/status/1970626651580178724;individual;relevan;https://x.com/undefined/status/1970626651580178724
23/09/2025 23:27;Kalau kata temenku survival skill ku bagus. Jadi gak perlu MBG. Kasih duitnya aja biar masak sendiri.;https://x.com/undefined/status/1970631057851687234;individual;relevan;https://x.com/undefined/status/1970631057851687234
23/09/2025 22:08;@liputan6dotcom Dimana mana berita siswa/siswi keracunan MBG hentikan meracuni generasi penerus bangsa pak @prabowo jgn tunggu Ada korban jiwa baru anda bertindak ;https://x.com/undefined/status/1970611378240258415;media;relevan;https://x.com/undefined/status/1970611378240258415
23/09/2025 21:50;program mbg banyak yang keracunan netizen toktok pasti ada yang sengaja mau ngegagalin program ini eh woy what did u expect dari makanan yang dimasak tengah malam dan disajikan tengah hari?!! nampannya basah karna nasi masih panas dah ditutup bau dari nampan ga ilang ilang;https://x.com/undefined/status/1970606706884501739;individual;relevan;https://x.com/undefined/status/1970606706884501739
23/09/2025 22:46;Datangkan ahli gizi kaliber dunia pun pening kepala kena bau amis ekosistem MBG;https://x.com/undefined/status/1970620713808851336;individual;relevan;https://x.com/undefined/status/1970620713808851336
23/09/2025 22:27;Porsi tiap daerah beda-beda tapi tujuan makan bergizi gratis tetap sama: anak sehat https://t.co/NCnRwUAkmo;https://x.com/undefined/status/1970615955383558190;suspend;relevan;https://x.com/undefined/status/1970615955383558190
23/09/2025 23:08;Dapur MBG ini apa ga ada standarisasinya Ku lihat macam2 sekali Ada yg proper kek bikin bangunan semi permanen di ruko di garasi orang sampe teropan tenda kek nikahan;https://x.com/undefined/status/1970626346788495727;individual;relevan;https://x.com/undefined/status/1970626346788495727
23/09/2025 22:24;Porsi makan bergizi gratis disesuaiin budaya lokal bikin anak-anak makin sehat dan ceria https://t.co/qz4vf7eDnC;https://x.com/undefined/status/1970615230066762065;suspend;relevan;https://x.com/undefined/status/1970615230066762065
23/09/2025 19:47;MBG itu gede banget ya dananya kenapa ga dipake buat mencerdaskan bangsa dan bikin gaji guru jadi manusiawi ;https://x.com/undefined/status/1970575849390014796;individual;relevan;https://x.com/undefined/status/1970575849390014796
23/09/2025 17:36;60T dipake MBG 2 bulan juga abis kwkwkwk;https://x.com/undefined/status/1970542699402125340;suspend;relevan;https://x.com/undefined/status/1970542699402125340
23/09/2025 22:04;Dengan kasus sebanyak itu dan korban mbg sebanyak itu di tiktok masi aja yang belain yang punya program;https://x.com/undefined/status/1970610149422440592;individual;relevan;https://x.com/undefined/status/1970610149422440592
23/09/2025 22:27;Menu lokal jadi bagian makan bergizi gratis anak-anak makin dekat dengan tradisi mereka https://t.co/6eNn0Qf2Wg;https://x.com/undefined/status/1970615973175796021;suspend;relevan;https://x.com/undefined/status/1970615973175796021
23/09/2025 15:48;Tidak ada yg lebih urgent dari MBG ;https://x.com/undefined/status/1970515562519507275;individual;relevan;https://x.com/undefined/status/1970515562519507275
23/09/2025 17:26;Ini org emg cuma naik jd presiden krn target diri aja ges aslinya kopong dan emg dasarnya pelanggar HAM yaudah mereka akan berpihak pada hal yg sama Anak2 keracunan MBG aja dia gk peduli ini lg sok sok mau akui israel. Kan emg dongo aja;https://x.com/undefined/status/1970540346347245995;individual;relevan;https://x.com/undefined/status/1970540346347245995
23/09/2025 22:25;Anak-anak Indonesia makin kuat karena menu makan bergizi gratis disesuaiin daerah masing-masing https://t.co/oZyc385qBQ;https://x.com/undefined/status/1970615476389851461;suspend;relevan;https://x.com/undefined/status/1970615476389851461
23/09/2025 23:51;Mending mbg dikasih ransum sekalian (taunya ransum basi);https://x.com/undefined/status/1970637166561894762;individual;relevan;https://x.com/undefined/status/1970637166561894762
23/09/2025 22:26;Makan bergizi gratis hadir dengan menu khas daerah bikin anak-anak kuat dan bahagia ️ https://t.co/kOkvAg2wAm;https://x.com/undefined/status/1970615789595304329;suspend;relevan;https://x.com/undefined/status/1970615789595304329
23/09/2025 22:25;Anak-anak makin kuat karena makan bergizi gratis sesuai porsi lokal https://t.co/lojyLPKFdI;https://x.com/undefined/status/1970615647563595820;suspend;relevan;https://x.com/undefined/status/1970615647563595820
23/09/2025 22:25;Menu makan bergizi gratis bikin anak-anak semangat sekolah dan tumbuh pintar https://t.co/M3SxQ4rtR6;https://x.com/undefined/status/1970615603699556477;suspend;relevan;https://x.com/undefined/status/1970615603699556477
23/09/2025 23:35;Bon Appetit your Majesty MBG = Mamah Bikin Gimbab Terimakasih Pak Prabowo berkat MBG saya sadar kalo masakan saya ga parah parah banget ️ https://t.co/ti8NjhcGKR;https://x.com/undefined/status/1970633170237395198;individual;not relevan;https://x.com/undefined/status/1970633170237395198
23/09/2025 22:55;Pak @prabowo tolong evaluasi MBG pak banyak anak sekolah yg jd korban. Maksud bpk baik tp yg menjalankan program ini org2nya tdk sejalan dgn ide bpk. Mereka mencari celah untuk mendapatkan keuntungan dr program bpk. Tdk profesional.;https://x.com/undefined/status/1970623048207499621;individual;relevan;https://x.com/undefined/status/1970623048207499621
23/09/2025 23:57;Mental2 Maling. Jelaslah menolak apanya yang mau dikorupsi jika MBG diganti dg duit cash. https://t.co/6DBnoMPYBT;https://x.com/undefined/status/1970638788054655149;individual;relevan;https://x.com/undefined/status/1970638788054655149
23/09/2025 23:24;Menurut orang yg punya dapur MBG MBG ini gak merata standarisasinya. Mereka masih dibagi jadi grade a b dan c. Grade A biasanya org2 yg punya resto dan catering makanya klo kalian liat testi murid2 yg bagus itu berarti mereka dpt dapur yg A. Emg udh salah dari awal MBG ini.;https://x.com/undefined/status/1970630367477669976;individual;relevan;https://x.com/undefined/status/1970630367477669976
23/09/2025 23:36;Dapur MBG nya di mana sekolahnya di mana. Tolol wowo dongo;https://x.com/undefined/status/1970633511884456426;individual;relevan;https://x.com/undefined/status/1970633511884456426
23/09/2025 23:29;Mau makin se-miskin apa mental negara ini kalo apa-apa diduitin? Mending dana MBG diganti pembangunan sekolah LAYAK di pelosok-pelosok renovasi sekolah dan fasilitas karena masih banyak sekolah negeri yang jelek bahkan ada sekolah yang masih ngontrak karena blm dapet lahan;https://x.com/undefined/status/1970631524908449894;individual;relevan;https://x.com/undefined/status/1970631524908449894
23/09/2025 20:25;karna jakarta ini warga nya berisik dan tukang komplain menu MBG nya enak² wkwkwkwkwk;https://x.com/undefined/status/1970585277598179462;individual;relevan;https://x.com/undefined/status/1970585277598179462
23/09/2025 16:59;Justru yg dipilih ahli gizi paling bodoh biar nggak paham akg harian. Kalau itu disebut MBG maka harusnya nilai gizinya mencukupi setidaknya 1/2 dari total kebutuhan gizi harian Orang bodoh sangat disukai rezim badut;https://x.com/undefined/status/1970533382762430639;individual;relevan;https://x.com/undefined/status/1970533382762430639
23/09/2025 22:50;"@tempodotco padahal udah banyak kasus anak² keracunan MBG &amp; makanannya ga layak tetep dikirim ke sekolah.. di sekolah anakku (SD) &amp; beberapa sekolah lainnya yg 1 SPPG sejak kemarin MBG nya terhenti karna ada kasus lintah di daun selada saat menunya burger..";https://x.com/undefined/status/1970621883512176832;individual;relevan;https://x.com/undefined/status/1970621883512176832
23/09/2025 20:47;Ini kalo di tt isi komennya yang dikasi mbg anak2 bukan kalian . aaaaarrghhhh;https://x.com/undefined/status/1970590840260305334;individual;relevan;https://x.com/undefined/status/1970590840260305334
23/09/2025 16:55;orang jayapura ga hancurin aja dapur mbg nya ?? sy gatel banget yg bgini dibiarin;https://x.com/undefined/status/1970532405565104492;individual;relevan;https://x.com/undefined/status/1970532405565104492
23/09/2025 17:20;@KerjaSeskabRI Mohon info APA PADA MENUNGGU ADA ANAK YANG MATI KERACUNAN MBG ????;https://x.com/undefined/status/1970538700250681720;suspend;relevan;https://x.com/undefined/status/1970538700250681720
23/09/2025 16:29;. Apa sudah KLB kalau begitu... Stop MBG ganti dengan program lain‼️... Evaluasi jg bukannya berkurang malah makin berulang2 . https://t.co/mJR2xdoWG8;https://x.com/undefined/status/1970525832990081117;individual;relevan;https://x.com/undefined/status/1970525832990081117
23/09/2025 22:24;Menu lokal jadi bagian makan bergizi gratis anak-anak makin dekat dengan tradisi daerah https://t.co/C0wQJfrCVG;https://x.com/undefined/status/1970615379094622533;suspend;relevan;https://x.com/undefined/status/1970615379094622533
23/09/2025 22:26;Anak-anak makin sehat karena makan bergizi gratis sesuai menu khas daerah mereka https://t.co/7zLnKUaxbE;https://x.com/undefined/status/1970615881215680690;suspend;relevan;https://x.com/undefined/status/1970615881215680690
23/09/2025 23:58;Keracunan akibat MBG mencapai 6k-an. Sampai hr ini disekolah anakku blm ada MBG. Kl ada sy akan ajukan penolakan utk ikut serta. Problemnya ada pd tingkat higienisnya. kl cm utk makanan segitu tp tingkat higienis diragukan masa iya hrs mengorbankan anak?! @prabowo @Gerindra;https://x.com/undefined/status/1970639045035524344;individual;relevan;https://x.com/undefined/status/1970639045035524344
23/09/2025 22:24;Anak-anak makin ceria karena makan bergizi gratis sesuai menu khas daerah mereka https://t.co/H1bJ7VZC5t;https://x.com/undefined/status/1970615392587727347;suspend;relevan;https://x.com/undefined/status/1970615392587727347
23/09/2025 22:25;Bersyukur banget anak-anak bisa sehat dan kenyang dengan makan bergizi gratis https://t.co/xZZLvERmCU;https://x.com/undefined/status/1970615419011768637;suspend;relevan;https://x.com/undefined/status/1970615419011768637
23/09/2025 22:23;Dari lontong sayur sampe ikan bakar makan bergizi gratis bikin anak-anak kuat dan ceria https://t.co/FRhqq7X5J9;https://x.com/undefined/status/1970615085451415587;suspend;relevan;https://x.com/undefined/status/1970615085451415587
23/09/2025 22:33;@PreciosaKanti @Dahnilanzar . Bisa gak sih Pak @prabowo diberikan laporan apa adanya? . Atau dibuat kompilasi video semua kejadian keracunan MBG diserahkan ke Pak @prabowo untuk dijadikan bahan renungan? . Duit pajak triliunan DIBUANG sia sia? Mubazir. . Bisa nya kita rakyat mengingatkan...;https://x.com/undefined/status/1970617560921239918;individual;relevan;https://x.com/undefined/status/1970617560921239918
23/09/2025 23:44;"@JohnAlbertJA @msaid_didu @prabowo Ya kritik soal MBG sebagai alat memperkaya lingkaran penguasa (seperti Prabowo &amp; kroni) sering muncul di media (Tempo ICW 2025: seruan hentikan karena konflik BGN &amp; mitra minim transparansi; Stratsea: persiapan buruk). Pemain seperti BGN (Badan Gizi Nasional) &amp; SPPG (mungkin";https://x.com/undefined/status/1970635418875130061;media;relevan;https://x.com/undefined/status/1970635418875130061
23/09/2025 22:08;Selama MBG pake vendor maka akan ada selalu celah korupsi kemungkinan keracunan makanan karena tidak terawasi. Setiap sekolah hrsnya punya dapur sendiri yg diawasi 1 ahli gizi. Kalo gak bisa ya udah gak usah maksa ada MBG. Bagusin dulu pembangunan sekolah di seluruh Indonesia;https://x.com/undefined/status/1970611208320622884;individual;relevan;https://x.com/undefined/status/1970611208320622884
23/09/2025 20:21;Kalo naik becak di Surabaya... Kata Abang becaknya bayar 10.000 kok mau pake rem Sama aja dgn MBG Mau kenyang dan bergizi kok bayar 10.000 ??;https://x.com/undefined/status/1970584210193940563;individual;relevan;https://x.com/undefined/status/1970584210193940563
23/09/2025 17:51;Udah ada media yang bikin timeline kasus keracunan kah? Frekuensinya seberapa sering? Kayaknya tiap hari lewat aja kasus keracunan MBG.;https://x.com/undefined/status/1970546681067540544;individual;relevan;https://x.com/undefined/status/1970546681067540544
23/09/2025 16:20;Ini gegara dapur mbg kelakuannya ajaib dalam tanda kutip pas aku search dapur ajaib hasilnya kecampur sama berita mbg. Sebal ;https://x.com/undefined/status/1970523744650305756;individual;relevan;https://x.com/undefined/status/1970523744650305756
23/09/2025 19:55;kata MBG sudah sangat tidak relevan baik dari kata ataupun fakta. suruh bapak ini makan tiap hari baru ngomong;https://x.com/undefined/status/1970577835145474447;individual;relevan;https://x.com/undefined/status/1970577835145474447
23/09/2025 21:43;Video JPPI Minta Prabowo Hentikan Program MBG Buntut Ramai Kasus Keracunan https://t.co/MObRkW8g3m;https://x.com/undefined/status/1970604912397734378;media;relevan;https://x.com/undefined/status/1970604912397734378
23/09/2025 23:12;MBG gini juga udah cukup banget loh tinggal tambah susu dan buah;https://x.com/undefined/status/1970627476104917336;individual;not relevan;https://x.com/undefined/status/1970627476104917336
23/09/2025 23:33;"@JohnAlbertJA @msaid_didu @prabowo Ya kritik soal minim kajian dampak negatif MBG wajar sumber seperti Indef (2025) fokus positif (multiplier 1.9 +Rp14 61T PDB) tapi laporan media (Detik Kumparan Jan 2025) catat omzet UMKM turun 40-50% tanpa studi mendalam. Di Brasil (PNAE sejak 1954) &amp; India (Mid-Day Meal) ";https://x.com/undefined/status/1970632551351152690;media;relevan;https://x.com/undefined/status/1970632551351152690
23/09/2025 22:25;Porsi makan bergizi gratis tiap daerah unik anak-anak tetap tumbuh sehat dan pintar https://t.co/X0fYZCBFau;https://x.com/undefined/status/1970615458677301333;suspend;relevan;https://x.com/undefined/status/1970615458677301333
23/09/2025 22:23;Menu makan bergizi gratis bikin anak-anak dekat dengan budaya daerah sambil sehat https://t.co/9509Zi4qnM;https://x.com/undefined/status/1970615146801439060;suspend;relevan;https://x.com/undefined/status/1970615146801439060
23/09/2025 21:41;ya Allah bangun tdr buka tiktok ada konten ttg keracunan MBG trs masi ada aja yg blg itu sabotase jangan salahin presiden KOCYAKKK;https://x.com/undefined/status/1970604342232350929;individual;relevan;https://x.com/undefined/status/1970604342232350929
23/09/2025 23:06;Banggar DPR RI Usulkan Tiga Skema Alternatif Program MBG https://t.co/E5CjgrjstS #pdiperjuangan;https://x.com/undefined/status/1970625774270214320;media;relevan;https://x.com/undefined/status/1970625774270214320
23/09/2025 22:27;Dari lontong sayur sampe ikan bakar makan bergizi gratis bikin anak-anak kuat dan bahagia https://t.co/GIQV98sVCx;https://x.com/undefined/status/1970616030721646901;suspend;relevan;https://x.com/undefined/status/1970616030721646901
23/09/2025 23:57;@kompascom Lah masalah lagi kan setelah diubah sebutannya menjadi Makan Bergizi Gratis. Udah benar aja Makan Siang Gratis seperti yg dikampanyekan kan ngga terbebani jika (memang) tidak bergizi. Makanya segala sesuatu itu harus direncanakan dengan benar.;https://x.com/undefined/status/1970638732517843236;individual;not relevan;https://x.com/undefined/status/1970638732517843236
23/09/2025 23:44;Begini aja pak... Bagaimana setiap kali MBG dibagikan di sekolah-sekolah BAPAK bagian pengetes? Jika tidak keracunan anak-anak sekolah akan makan. Jika keracunan semoga ditempatkan di sisi Nya. https://t.co/xh7DN3Py2v;https://x.com/undefined/status/1970635446813336063;suspend;relevan;https://x.com/undefined/status/1970635446813336063
23/09/2025 17:56;Program Makan Bergizi Gratis Dihantam Isu Keracunan Ketua Banggar DPR Ajukan Tiga Alternatif https://t.co/2GJver3he3;https://x.com/undefined/status/1970547850770817471;media;relevan;https://x.com/undefined/status/1970547850770817471
23/09/2025 22:26;Anak-anak Indonesia makin semangat sekolah karena menu makan bergizi gratis sesuai daerah https://t.co/KfV29rmDjd;https://x.com/undefined/status/1970615754279260630;suspend;relevan;https://x.com/undefined/status/1970615754279260630
23/09/2025 22:26;Menu makan bergizi gratis bikin anak-anak semangat sekolah dan tumbuh pintar https://t.co/lTVLXTS9pl;https://x.com/undefined/status/1970615863528300980;suspend;relevan;https://x.com/undefined/status/1970615863528300980
23/09/2025 22:25;Menu khas tiap daerah bikin makan bergizi gratis makin seru dan menyehatkan https://t.co/4I3IMhubJ7;https://x.com/undefined/status/1970615524469154115;suspend;relevan;https://x.com/undefined/status/1970615524469154115
23/09/2025 22:25;Dari timur sampai barat makan bergizi gratis hadir dengan menu khas daerah https://t.co/moFumUZ9rP;https://x.com/undefined/status/1970615572506517992;suspend;relevan;https://x.com/undefined/status/1970615572506517992
23/09/2025 23:47;Rada aneh dah yang keracunan MBG kalo udh gede. Gabisa bedain kah makanan layak makan/enggak nya?;https://x.com/undefined/status/1970636257178034437;individual;relevan;https://x.com/undefined/status/1970636257178034437
23/09/2025 22:27;Anak-anak Indonesia makin semangat sekolah karena makan bergizi gratis hadir di setiap daerah ️ https://t.co/AFChUgWV28;https://x.com/undefined/status/1970615999297966446;suspend;relevan;https://x.com/undefined/status/1970615999297966446
23/09/2025 22:24;Menu makan bergizi gratis tiap daerah beda tapi semangat sehatnya tetap sama https://t.co/kzuNSclhzc;https://x.com/undefined/status/1970615278041284721;suspend;relevan;https://x.com/undefined/status/1970615278041284721
23/09/2025 23:10;@anakmamake02 Seniornya bangsat mabanya tolol ya terjadilah kegiatan bejad ini. Sama kayak peristiwa keracunan MBG ortu guru siswa semua tolol makanya keracunan.;https://x.com/undefined/status/1970626941951844467;individual;relevan;https://x.com/undefined/status/1970626941951844467
23/09/2025 22:24;Dari gudeg Jogja sampe ikan bakar Manado makan bergizi gratis bikin anak-anak kuat dan bahagia https://t.co/tF35bNoW19;https://x.com/undefined/status/1970615321808842887;suspend;relevan;https://x.com/undefined/status/1970615321808842887
23/09/2025 22:27;Dari sayur asem sampe papeda makan bergizi gratis bikin anak-anak sehat dan ceria https://t.co/oAWRNUBCRz;https://x.com/undefined/status/1970615937662624052;suspend;relevan;https://x.com/undefined/status/1970615937662624052
23/09/2025 22:24;Makan bergizi gratis hadir di seluruh Indonesia dari Sabang sampai Merauke https://t.co/k5GBsAIrE2;https://x.com/undefined/status/1970615186316005434;suspend;relevan;https://x.com/undefined/status/1970615186316005434
23/09/2025 22:40;Sampe pagi ini di wilayah Bandung di gor Cipongkor ratusan anak terus masuk untuk dapet penyelamatan pertama krn keracunan mbg. Bayangin dr siang ampe dini hari tadi anak bukannya istirahat malah keracunan bangsat emang program lo. Bangsat voters 02 anjing semua lo ;https://x.com/undefined/status/1970619421061513339;individual;relevan;https://x.com/undefined/status/1970619421061513339
23/09/2025 22:24;Dari soto Betawi sampai papeda makan bergizi gratis bikin anak-anak kuat dan bahagia https://t.co/b1T8EN4a0X;https://x.com/undefined/status/1970615208159912261;suspend;relevan;https://x.com/undefined/status/1970615208159912261
23/09/2025 23:16;MBG bukannya dikritisi malah katanya ada sabotase wong edan!;https://x.com/undefined/status/1970628457970479489;individual;relevan;https://x.com/undefined/status/1970628457970479489
23/09/2025 23:13;Sekarang anakku mencret biasanya cuma screening kamu jajan apa? sekarang ketambahan MBG gimana kemarin? ;https://x.com/undefined/status/1970627550042034603;individual;not relevan;https://x.com/undefined/status/1970627550042034603
23/09/2025 19:59;MBG = Mundur Bran Gibran;https://x.com/undefined/status/1970578678154203246;individual;not relevan;https://x.com/undefined/status/1970578678154203246
23/09/2025 23:15;MBG ini spt preman..yaaa https://t.co/ErhJmSgLbw;https://x.com/undefined/status/1970628130646958469;individual;not relevan;https://x.com/undefined/status/1970628130646958469
23/09/2025 22:54;MBG: mandi bola gratis;https://x.com/undefined/status/1970622731193589949;individual;not relevan;https://x.com/undefined/status/1970622731193589949
23/09/2025 22:56;"ngurus keamanan &amp; standarisasi kebersihan MBG yang dalam negeri aja kaga becus pake gaya gayaan guarantee security of Israel (negara yang dalam 72 jam bisa nyerang 6 negara). konyol kocak.";https://x.com/undefined/status/1970623246341926960;individual;relevan;https://x.com/undefined/status/1970623246341926960
23/09/2025 20:49;Fulus mengalahkan Haram Bukti Minyak Babi dalam Ompreng Makan Bergizi Gratis https://t.co/ZCj36hpE8d;https://x.com/undefined/status/1970591328963829941;individual;relevan;https://x.com/undefined/status/1970591328963829941
23/09/2025 23:21;Makin hari makin ngeri menu MBG;https://x.com/undefined/status/1970629685907464533;individual;not relevan;https://x.com/undefined/status/1970629685907464533
23/09/2025 22:34;Hentikan MBG;https://x.com/undefined/status/1970617704743907341;individual;relevan;https://x.com/undefined/status/1970617704743907341
26/09/2025 23:38;Ahli gizi masyarakat Dr. dr. Tan Shot Yen beri kritik tajam untuk program Makan Bergizi Gratis (MBG) khususnya pilihan menu. Dalam rapat bersama Komisi IX DPR RI di Jakarta#B. #Toyota #Kijang #Doyok ia pun tidak pernah menyangka K.J #Edition by #promo #bundling #iphone #lebah4 https://t.co/GyXyX6Mr6u;https://x.com/undefined/status/1971721140566741248;individual;relevan;https://x.com/undefined/status/1971721140566741248
26/09/2025 22:29;Nah kan keceplosan juga. Bisnis dapur MBG nggak cuma oleh anggota DPR/DPRD tapi juga jendral (Polisi/TNI). Emang udah jadi barang bancakan ini program. https://t.co/aCeSE9cYiG;https://x.com/undefined/status/1971703776945099251;individual;relevan;https://x.com/undefined/status/1971703776945099251
26/09/2025 23:18;Gerakan ibu² di Jogja menuntut MBG di hentikan. Ibu² di Jogja ini patut di contoh untuk ibu² di daerah lain Viral kan gaes. https://t.co/M8YjMe47ad;https://x.com/undefined/status/1971715982990496106;individual;relevan;https://x.com/undefined/status/1971715982990496106
26/09/2025 23:27;@Piyusaja2 @prabowo Keracunan MBG aja kaga ngarti apalagi soal zionisme;https://x.com/undefined/status/1971718189131485538;individual;relevan;https://x.com/undefined/status/1971718189131485538
26/09/2025 23:52;Bu Deyang kalau mau nangis ajak juga para pensiunan TNI yang jadi petinggi MBG dong. Minta maaf bareng bareng.. Nangis bareng bareng Satu team harus gitu Bu https://t.co/w7ycDTsMEQ;https://x.com/undefined/status/1971724674225803305;individual;relevan;https://x.com/undefined/status/1971724674225803305
