created_at;full_text;tweet_url;media;relevan;link
02/10/2025 22:31;Gubernur Ansar Tegaskan Program MBG dan Penuntasan TBC di Kepri Harus Berjalan Baik https://t.co/TDVmCy1O5I;https://x.com/undefined/status/1973878492141093085;media;relevan;https://x.com/undefined/status/1973878492141093085
02/10/2025 23:50;@geloraco MBG= makan bergizi gratis MBGPNM= makan bergizi gratis prioritas nggak mampu.;https://x.com/undefined/status/1973898345442914592;individual;relevan;https://x.com/undefined/status/1973898345442914592
02/10/2025 23:21;Siswi di Bandung Meninggal Dunia Diduga Keracunan Dinkes Sebut Tak Berkaitan dengan MBG https://t.co/e73GwEZiTF;https://x.com/undefined/status/1973891077146095845;media;relevan;https://x.com/undefined/status/1973891077146095845
02/10/2025 22:48;Menanti Aturan Main MBG: Bukan Hanya Soal Tata Kelola https://t.co/meoyABo3xf;https://x.com/undefined/status/1973882780510777394;media;relevan;https://x.com/undefined/status/1973882780510777394
02/10/2025 23:53;"3 Masalah Fundamental MBG 1. Pemahaman Gizi &amp; Pangan yang Buruk Menu MBG banyak yang tidak sesuai standar gizi serta tidak memanfaatkan potensi pangan lokal. Hal ini membuat program bertolak belakang dengan jargon swasembada pangan.";https://x.com/undefined/status/1973899164615582057;individual;relevan;https://x.com/undefined/status/1973899164615582057
02/10/2025 23:23;Program Makan Bergizi Gratis (MBG) di Indonesia sudah capai 30 juta penerima dalam kurang dari setahun jauh lebih cepat dari Brasil yang butuh 11 tahun untuk 40 juta penerima. MBG juga dorong ekonomi lokal lewat lapangan kerja dan dukung gizi seimbang. https://t.co/1hCX24X4eI;https://x.com/undefined/status/1973891499864805569;individual;relevan;https://x.com/undefined/status/1973891499864805569
02/10/2025 22:55;@aarav_damian Rincian Rp15.000/menu MBG menurut Nanik S. Deyang: - Rp2.000: sewa usaha (gedung tanah peralatan kompor dll.). - Rp3.000: operasional (gaji karyawan listrik internet gas BBM sewa mobil). - Rp10.000: bahan baku (aktual belanja Rp7.000-8.000 untuk efisiensi susu;https://x.com/undefined/status/1973884625622913151;individual;relevan;https://x.com/undefined/status/1973884625622913151
02/10/2025 22:43;DKP2KH Kepri Susun Konsep Dapur SPPG Pulau Kecil untuk Pemerataan Distribusi MBG https://t.co/EEBBt1CqSv;https://x.com/undefined/status/1973881573692125450;media;relevan;https://x.com/undefined/status/1973881573692125450
02/10/2025 22:59;It would be funny if one of them really tried mbg terus keracunan di depan publik oh I really wish to see that. Kalau anak anak sekolah mah gak usah kena harusnya teaternya bukan guru tapi dpr ;https://x.com/undefined/status/1973885517164060769;suspend;relevan;https://x.com/undefined/status/1973885517164060769
02/10/2025 22:13;@ARSIPAJA Keselamatan siswa lebih utama jangan dilihat sebagai angka 1 korban kerancunan saja sudah tragedi apalagi ribuan siswa jadi korban keracunan MBG;https://x.com/undefined/status/1973873914775478282;individual;relevan;https://x.com/undefined/status/1973873914775478282
02/10/2025 22:11;Bpk Presiden @prabowo @ListyoSigitP Ketika ada siswa atau siswi MENINGGAL DUNIA karena KERACUNAN MBG Siapa yg bertanggung jawab yg harus menjadi tersangka;https://x.com/undefined/status/1973873425614791027;individual;relevan;https://x.com/undefined/status/1973873425614791027
02/10/2025 17:00;Bangsat. Habis muntah2 gara2 keracunan pentol bakar. Jadi ngerasaan kayak penderitaan ank2 yg keracunan mbg gw jir.;https://x.com/undefined/status/1973795267972641104;individual;not relevan;https://x.com/undefined/status/1973795267972641104
02/10/2025 21:16;covid itu kan virus kita ga bisa milih buat kena atau engga. mbg emang virus? ini kenapa jadi semua dilakuin kecuali menyudahi tu program? duitnya masuk kantong siapa si ampe mati2an dibelain begini sama pemerintah?;https://x.com/undefined/status/1973859568070631874;individual;relevan;https://x.com/undefined/status/1973859568070631874
02/10/2025 17:55;Menkes mestinya bicara soal gimana nenangani trauma anak yg keracunan MBG tersebut atau adakah efek jangka panjangnya terhadap kesehatan tubuh dan mental anak2 ini aneh2 aja anak2 suruh belajar gizi ngamput mu kelewata pak mentri;https://x.com/undefined/status/1973809175965905398;individual;relevan;https://x.com/undefined/status/1973809175965905398
02/10/2025 21:16;Setuju banget bukan berniat untuk menng . Tapi datanya kudu dihapus ntar rawan anu lagi penyaluran MBG fiktip dan laen paen;https://x.com/undefined/status/1973859603713831222;individual;relevan;https://x.com/undefined/status/1973859603713831222
02/10/2025 17:21;"Bagaimana kalau lu dan keluarga yg di racun?! @NataliusPigai2 ini persoalan keracunan MBG sudah masih &amp; unsur kesengajaan pengelolaan MBG!";https://x.com/undefined/status/1973800532730130750;individual;relevan;https://x.com/undefined/status/1973800532730130750
02/10/2025 18:11;STOP Proyek MBG. Pelaksanaan MBG yg saat ini sdg berlangsung sebaiknya segera di Hentikan.! Program Mulia Janji Kampanye Prabowo S tidak seharusnya diberikan dilaksanakan dan dikerjakan oleh Para Bandit yang akhirnya berubah menjadi Proyek Bancaan Korupsi New Model.!;https://x.com/undefined/status/1973813221967736935;individual;relevan;https://x.com/undefined/status/1973813221967736935
02/10/2025 16:41;news i wanna wake up to: program MBG diberhentikan news i will probably actually wake up to: kepala bgn menanggapi maraknya insiden keracunan: mungkin lupa baca bismillah ;https://x.com/undefined/status/1973790365288382866;individual;relevan;https://x.com/undefined/status/1973790365288382866
02/10/2025 23:00;genuinely questioning dengan banyaknya KLB keracunan dari MBG ini apa ruginya jika diberhentikan pemberiannya? sebenernya mbg ini ngasi makan anak sekolah atau ngasi makan ego pemerintah?;https://x.com/undefined/status/1973885915371339950;individual;relevan;https://x.com/undefined/status/1973885915371339950
02/10/2025 23:23;Program Makan Bergizi Gratis (MBG) di Indonesia sudah capai 30 juta penerima dalam kurang dari setahun jauh lebih cepat dari Brasil yang butuh 11 tahun untuk 40 juta penerima. MBG juga dorong ekonomi lokal lewat lapangan kerja dan dukung gizi seimbang. https://t.co/AJEHfU3ehs;https://x.com/undefined/status/1973891585432846625;individual;relevan;https://x.com/undefined/status/1973891585432846625
02/10/2025 22:46;Pemerintah mulai memperbaiki dan memperketat prosedur pelaksanaan program makan bergizi gratis (MBG). #Ekonomi #AdadiKompas https://t.co/E8IMvEPkeM;https://x.com/undefined/status/1973882370769014844;media;relevan;https://x.com/undefined/status/1973882370769014844
02/10/2025 23:21;Setelah Keracunan MBG Ternyata Ada 1.200 Ton Beras Tidak Layak Konsumsi https://t.co/FMDF5MdHEj;https://x.com/undefined/status/1973891228065505397;individual;relevan;https://x.com/undefined/status/1973891228065505397
02/10/2025 23:23;Program Makan Bergizi Gratis (MBG) di Indonesia sudah capai 30 juta penerima dalam kurang dari setahun jauh lebih cepat dari Brasil yang butuh 11 tahun untuk 40 juta penerima. MBG juga dorong ekonomi lokal lewat lapangan kerja dan dukung gizi seimbang. https://t.co/dLVXmb6qSA;https://x.com/undefined/status/1973891657193173049;individual;relevan;https://x.com/undefined/status/1973891657193173049
02/10/2025 21:38;ya Allah main2 sama nyawa manusia. semoga sekolah anak w ga kena ni mbg mbg-an taun depan;https://x.com/undefined/status/1973865180036771956;individual;relevan;https://x.com/undefined/status/1973865180036771956
02/10/2025 23:35;Purbaya Bakal Pelototi Anggaran MBG Sampai Akhir Oktober https://t.co/1LHmoNVWWG;https://x.com/undefined/status/1973894601737228660;media;relevan;https://x.com/undefined/status/1973894601737228660
02/10/2025 23:15;@HarisKhaz @liputan6dotcom SPPG Polri adalah Satuan Pelayanan Pemenuhan Gizi unit resmi di bawah Polri untuk mendukung program Makan Bergizi Gratis pemerintah. Bukan yayasan CV atau PT melainkan bagian dari struktur Polri sebagai institusi negara. Polri boleh bentuk unit seperti ini untuk layanan;https://x.com/undefined/status/1973889658095587552;individual;relevan;https://x.com/undefined/status/1973889658095587552
02/10/2025 23:12;Nyokap gw bersyukur anaknya udah gada yg sekolah (udah lulus) gak ikut merasakan MBG di sekolah;https://x.com/undefined/status/1973888855565885619;individual;relevan;https://x.com/undefined/status/1973888855565885619
02/10/2025 20:00;Kemenkopolkam: MBG di Bandung layak jadi percontohan nasional https://t.co/ihIZ7CsdVw;https://x.com/undefined/status/1973840410826179055;media;relevan;https://x.com/undefined/status/1973840410826179055
02/10/2025 23:04;Asam lambung yang terpicu karena makan makanan dari MBG. Jadi yg punya aslam sebaiknya ga usah makan dari dapur ini dong ya? Kan kita ga akan pernah tau jadi pemicu apa tidak. It is not safe.;https://x.com/undefined/status/1973886962521288853;individual;relevan;https://x.com/undefined/status/1973886962521288853
02/10/2025 23:07;"@aarav_damian Kualitas nasional merujuk pada standar gizi dan makanan yang ditetapkan oleh Badan Gizi Nasional untuk konsistensi keamanan dan kecukupan nutrisi di seluruh wilayah Indonesia seperti dijelaskan dalam pedoman program MBG (sumber: AIPVOGI &amp; Liputan6). Ide pakai Dinas Kesehatan";https://x.com/undefined/status/1973887548545204704;individual;relevan;https://x.com/undefined/status/1973887548545204704
02/10/2025 18:13;Dandim 0811/Tuban pimpin rakor evaluasi MBG bersama Pemkab dan stakeholder daerah. #MBG #Tuban #TNI #Kodim0811 Simak selengkapnya disini https://t.co/oFyxDrtjrD https://t.co/xJnD9LwJ3R;https://x.com/undefined/status/1973813725871419412;media;relevan;https://x.com/undefined/status/1973813725871419412
02/10/2025 23:08;"Artinya kalau memang benar2 prabowo scrooling tiktok harusnya tau berapa banyak korban &amp; seringnya kejadian keracunan MBG ini artinya emang gak peduli aja aja bukan informasinya digate keeping";https://x.com/undefined/status/1973887896517235054;individual;relevan;https://x.com/undefined/status/1973887896517235054
02/10/2025 22:39; gess ada KORBAN MBG lagi MBG nih ceritanya buat memperbaiki gizi atau gmn? 4 ambulance bolak balik ini kasian banget. kalo mau buat lunch di sekolah gini sbnrnya bagus2 aja tp jgn ky gni sistemnya knp ga ky di LN aja yg prasmanan gtu ya? :(((( https://t.co/MXjhDcoi4m;https://x.com/undefined/status/1973880500885311623;individual;relevan;https://x.com/undefined/status/1973880500885311623
02/10/2025 23:57;this should never be a routine report anjerrr maksud gue tu jangan sampe ada berita rutin abt keracunan mbg bcs that means korbannya akan terus bertambah;https://x.com/undefined/status/1973900238856601916;individual;relevan;https://x.com/undefined/status/1973900238856601916
02/10/2025 23:52;Kok seperti pemadam kebakaran ini orang yang mestinya sebelum terjadi keracunan MBG diberbagai daerah itu para pengelola dapur MBG dipersiapkan dengan baik oleh orang-orang yang memang pakar dibidangnya .Para pengelola dapur MBG harusnya bersertifikat selaras tugasnya broo;https://x.com/undefined/status/1973899041982591241;individual;relevan;https://x.com/undefined/status/1973899041982591241
02/10/2025 22:56;Mengapa tidak dibuat survey ke org tua anak2 saja? Setelah di evaluasi sisa itu mau di apakah? Sisa Makanan Program MBG Dilarang Dibawa Pulang dan Dibuang Satgas: Penting untuk Evaluasi SPPG Pemerintah Kabupaten Rembang https://t.co/IhWdPS1Rig;https://x.com/undefined/status/1973884892682523008;individual;relevan;https://x.com/undefined/status/1973884892682523008
02/10/2025 23:56;mantap SPPG Polri! Mbg beneran bantu banget buat kesehatan kita. Lanjut terus https://t.co/dCNMBF9tKD;https://x.com/undefined/status/1973899980286144833;individual;relevan;https://x.com/undefined/status/1973899980286144833
02/10/2025 21:34;gokil SPPG Polri! Proyek MBG sukses bikin senyum bahagia di mana-mana https://t.co/UlbAxeMdpw;https://x.com/undefined/status/1973864192508834240;individual;relevan;https://x.com/undefined/status/1973864192508834240
02/10/2025 22:25;mbg emang juara! Anak bangsa jadi makin pinter https://t.co/UUROKZ3krv;https://x.com/undefined/status/1973876935571959840;individual;relevan;https://x.com/undefined/status/1973876935571959840
02/10/2025 17:20;[VIDEO] Dapur Makan Bergizi Gratis di Cipatat Kena Semprot Cuci Nampan Ala Kadarnya Operasional dapur program Makan Bergizi Gratis (MBG) di Cipatat Bandung Barat dihentikan sementara setelah ditemukan praktik pencucian nampan ompreng yang tidak higienis. #IrfanGhafur https://t.co/rjQxO6r8OS;https://x.com/undefined/status/1973800282925773241;media;relevan;https://x.com/undefined/status/1973800282925773241
02/10/2025 17:20;Kami tunggu bapa yg akanmenjadi tester pertama MBG khusus udang ini ya pak soon;https://x.com/undefined/status/1973800233835659500;individual;relevan;https://x.com/undefined/status/1973800233835659500
02/10/2025 22:25;@AngestikaD @tempodotco Saya paham kekhawatiranmu soal keracunan berulang di program MBG yang memengaruhi ribuan anak. DPR memang punya peran oversight untuk memanggil pihak terkait investigasi tata kelola dan terapkan sanksi jika diperlukan. Ini bisa bantu perbaiki program agar lebih aman. Pendapat;https://x.com/undefined/status/1973876963283775509;individual;relevan;https://x.com/undefined/status/1973876963283775509
02/10/2025 22:23;wkwkwk orang pinter kan gak boleh di negara ini kemarin aja ada yg nangkepin anak2 pinter yg demo trus barang buktinya buku kok klo nolak mbg beracun juga ujung2nya ditangkepin lah bud hadeh aneh2 aja lu;https://x.com/undefined/status/1973876571745538157;individual;relevan;https://x.com/undefined/status/1973876571745538157
02/10/2025 21:29;@randomable_ Mestinya kementrian ham diibubarkan saja. Kementrian ini yg sangat tidak berguna. Mentrinya hanya sibuk betsantai. Keracunan mbg menurutnya tidak melanggar ham berarti yg melanggar ham adalah mengintimidasi/memaksakan siswa menerima mbg. Karena siswa berhakan mengatakan tidak;https://x.com/undefined/status/1973862909056069718;individual;relevan;https://x.com/undefined/status/1973862909056069718
02/10/2025 21:44;Keluar dari covid yang diluar kuasa kita masuk ke keracunan MBG karena kebodohan penguasa. We are so done;https://x.com/undefined/status/1973866672160452800;individual;relevan;https://x.com/undefined/status/1973866672160452800
02/10/2025 23:49;Ya Allah gue stress banget baca kasus² MBG masuk neraka jahannam lu semua yg dpt untung dari ini;https://x.com/undefined/status/1973898266116043048;individual;relevan;https://x.com/undefined/status/1973898266116043048
02/10/2025 22:43;RSUD Cililin: Autopsi Kematian Siswi SMKN 1 Cihampelas Ditolak Keluarga Usai Dikaitkan Keracunan MBG - Halaman 2 https://t.co/6EdLvmBDwE fatalitas pertama: gundah gulana:;https://x.com/undefined/status/1973881574946189638;individual;relevan;https://x.com/undefined/status/1973881574946189638
02/10/2025 21:14;Keracunan MBG Tak Hanya Melanggar Ham Saja.;https://x.com/undefined/status/1973859059918123518;individual;relevan;https://x.com/undefined/status/1973859059918123518
02/10/2025 16:38;day one keracunan mbg;https://x.com/undefined/status/1973789642282709031;suspend;relevan;https://x.com/undefined/status/1973789642282709031
02/10/2025 17:02;breaking news : keracunan mbg dikategorikan sebagai wabah di negara indonesia;https://x.com/undefined/status/1973795808672964724;individual;relevan;https://x.com/undefined/status/1973795808672964724
02/10/2025 23:30;yg keracunan MBG manusia yg ngadain MBG 99% binatang;https://x.com/undefined/status/1973893503467073730;individual;relevan;https://x.com/undefined/status/1973893503467073730
02/10/2025 21:46;Sempat Konsumsi MBG Siswi SMK Cihampelas Meninggal Usai Alami Gejala Mirip Keracunan: Kejang-kejang Mulut Keluar Busa #MBG #beritaterkini https://t.co/ls8CRueFzg;https://x.com/undefined/status/1973867156241854815;media;relevan;https://x.com/undefined/status/1973867156241854815
02/10/2025 22:23;Terdeteksi dalam MBG Apakah Infeksi Bakteri Bacillus cereus Bahaya? https://t.co/gJRStgzF6G;https://x.com/undefined/status/1973876448978186326;media;relevan;https://x.com/undefined/status/1973876448978186326
02/10/2025 16:15;@zrep2024 @tempodotco Atau setidaknya buat RS khusus keracunan MBG;https://x.com/undefined/status/1973783961878003832;individual;relevan;https://x.com/undefined/status/1973783961878003832
02/10/2025 16:54;"️ Kolaborasi kuat: Kemendagri memfasilitasi kerja sama BGN &amp; Pemda untuk memastikan Program Makan Bergizi Gratis berjalan optimal. Kesejahteraan &amp; gizi anak-anak kita bukan sekadar kewajiban ini investasi masa depan. https://t.co/LwW39U4F4G";https://x.com/undefined/status/1973793599197417772;media;relevan;https://x.com/undefined/status/1973793599197417772
02/10/2025 22:40;berhasil dari segi apa? apakah total kalori dari MBG sesuai dengan AKG sesuai dengan kelompok umur mereka?;https://x.com/undefined/status/1973880696692486439;individual;relevan;https://x.com/undefined/status/1973880696692486439
02/10/2025 20:52;enjoy bgt liat program MBG langkah tepat buat Indonesia https://t.co/rb9n1AnDuH;https://x.com/undefined/status/1973853522811813918;individual;relevan;https://x.com/undefined/status/1973853522811813918
02/10/2025 16:44;gue ud muak bgt denger berita mbg soal keracunan kayak uang mbg bisa buat buku sm fasilitas sekolah biar lebih layak jir;https://x.com/undefined/status/1973791306913812815;individual;relevan;https://x.com/undefined/status/1973791306913812815
02/10/2025 21:44;Program mbg bener2 makin nyusahin guru sampe nambahin gelar S.Pd https://t.co/gfL6RqKjLa;https://x.com/undefined/status/1973866748110909455;individual;relevan;https://x.com/undefined/status/1973866748110909455
02/10/2025 16:01;- my music favorite gue - yang ytta aja - tni korut - korut selatan - lebih prefer - cewe sadboy - overnight semalaman - my mine - me time bareng pacar - doksli asli - UGM university - mantan alumni - mabar bareng - omdo doang - repost ulang - anak kitten - makan MBG gratis;https://x.com/undefined/status/1973780474851152331;individual;not relevan;https://x.com/undefined/status/1973780474851152331
02/10/2025 18:36;anjirr presidenlu asik nontonin parade militer tuh... ga peduli sama anak anak yang keracunan karena MBG ga peduli sama genosida di palestina ga peduli sama GSF.;https://x.com/undefined/status/1973819401339375770;individual;relevan;https://x.com/undefined/status/1973819401339375770
02/10/2025 21:21;"@tempodotco Ini sekaligus menyatakan bahwa keracunan MBG karya pak @prabowo sebagai bencana kesehatan nasional. Agar pemerintah &amp; @DPR_RI terbuka matanya bahwa keracunan massal MBG akibat pemaksaan pelaksanaan MBG tanpa ada regulasi &amp; kajian adalah kejahatan negara. Negara lain akan tertawa";https://x.com/undefined/status/1973860798247444588;individual;relevan;https://x.com/undefined/status/1973860798247444588
02/10/2025 22:31;berarti anak anak dan yg konsumsi mbg ga punya hak hidup ya pak??;https://x.com/undefined/status/1973878443625665014;individual;relevan;https://x.com/undefined/status/1973878443625665014
02/10/2025 16:23;???????????? udahan aja gasi main mbg mbg -annya????;https://x.com/undefined/status/1973785806717501945;individual;relevan;https://x.com/undefined/status/1973785806717501945
02/10/2025 16:49; Tak ada kompromi soal keselamatan anak-anak kita. pasca kasus keracunan massal di Bandung Barat Sekda Jabar pastikan evaluasi menyeluruh pada Program Makan Bergizi Gratis. Kualitas kebersihan dan distribusi harus jadi prioritas utama. https://t.co/XhdKIH8JcP;https://x.com/undefined/status/1973792542283215356;media;relevan;https://x.com/undefined/status/1973792542283215356
02/10/2025 16:18;Disini berarti kuliner di Indonesia banyak yg gak bagus. Asalan masak dan terburu buru bahannya banyak yg busuk dijual lagi dan dipasarkan ke berbagai daerah. Harganya pun terlalu murah 10rb/porsi bahkan ada yg dibawah 10rb. Jadi paham kan kenapa banyak yg keracunan MBG?;https://x.com/undefined/status/1973784783886152040;individual;relevan;https://x.com/undefined/status/1973784783886152040
02/10/2025 23:48;Bersama MBG 995 anak Biak Numfor dapet nutrisi pas siap jadi generasi emas buat Papua di masa depan #MBGUntukPapua #PapuaTanpaStunting #PapuaBerdaya #BangunPapuaBersama #PapuaUntukIndonesia #BiakNumforSehat #GiziAnakPapua #NKRIHadirDiPapua https://t.co/fK0oS3rLCf;https://x.com/undefined/status/1973897864037478677;suspend;relevan;https://x.com/undefined/status/1973897864037478677
02/10/2025 22:55;Masalah lha kan klaimnya mbg bisa buka banyak lapangan kerja. Iya lapangan kerja based on nepotism dan tanpa meritokrasi. Emang 47 staff itu paham gizi semua? Ayau minimal bisa masak semua? Nggak yakin gue.;https://x.com/undefined/status/1973884480231518370;individual;relevan;https://x.com/undefined/status/1973884480231518370
02/10/2025 18:39;takut adek-adekku keracunan mbg anjir;https://x.com/undefined/status/1973820205009940577;individual;relevan;https://x.com/undefined/status/1973820205009940577
02/10/2025 23:58;Niat Ya hanya soal niat Kasih makan anak sekolah lewat MBG dg anggaran puluhan triliun bahkan ratusan ternyata bisa Kok gaji honorer masih tega di bawah 500rb/bln ? Karena memang tidak ada niat untuk menggaji guru honorer dg layak;https://x.com/undefined/status/1973900316543520934;individual;relevan;https://x.com/undefined/status/1973900316543520934
02/10/2025 21:46;Apkh Rahmawati salah satu yg menerima MBG?;https://x.com/undefined/status/1973867272176607695;individual;relevan;https://x.com/undefined/status/1973867272176607695
